pair_ID	sentence_A	sentence_B	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_dataset	sentence_B_dataset	SemEval_set	binary_label
9789	یک دختر با لباس طلایی و بنفش یک شال افغان رنگارنگ را حمل می‌کند	یک مرد در نقاشی در حالیکه چمباتمه زده است عکس می‌گیرد	1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRIAL	0
9790	یک سگ سفید افسار شده در آب قدم می‎زند	یک مرد بدون پیراهن در حال فوتبال بازی کردن در زمین چمن است	1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
9791	یک سگ قهوه‎ای بزرگ در حال پرش از روی یک مانع قرمز است	مرد جوانی از خط ماهیگیری دور می‎شود	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TEST	0
9792	سگی کوچک روی چمن سبز بازی می‎کند	زنی که پیراهن آبی و کفش پاشنه‎بلند پوشیده است در کنار مرد در پیاده‎رو ایستاده است	1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
9793	شخصی در حال خواندن ایمیل است	شخصی با پیراهن سبز بر روی چمن‎ها بالا می‎پرد	1.1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TEST	0
9794	یک میمون درحال تمیز کردن آن سگ است	یک مرد از یک دیوار سنگی می‌پرد و مرد دیگری یک طناب را رها می‌کند	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TEST	0
9795	یک مرد درحال نواختن ویولن است	یک زن در حال بریدن یک پیاز سفید است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
9796	زنی در حال رقصیدن است	خواننده شخصی را استخدام می‌کند تا نوازنده گیتار را بیرون کند	1.1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
9797	زنی درحال خورد کردن یک سبزی است	مردی داخل آن خانه است و درحال پرتاب کردن تیغه‌های شمشیر به‌طرف یک هدف نزدیک است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
9798	این مرد داخل دریاچه‌ای که نزدیک یک آبشار است ایستاده است	مردی درحال اجرای یک حرکت نمایشی روی یک تخته موج سواری در داخل آب است	2.5	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
9799	عابران و ماشین ها از میان ترافیک در یک شهر شلوغ عبور می‌کنند	یک نفر تخته های چوبی را با دستش می‌شکند	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TRAIN	0
9800	پسری در کنار دهانه یک چشمه ایستاده است.	مرد روی کوهی سنگلاخ ایستاده است و ابرهای خاکستری در پس‌زمینه قرار دارند.	1.4	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
9802	زنی درحال خوردن یک کاپ‌کیک است	مردی درحال برش زدن یک سیب‌زمینی است	1.3	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
9803	یک زن نشسته در حال خواندن آواز و نواختن گیتار است.	مرد وزنه نمی‌زند	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
9804	مردی به‌راحتی پشت یک میز نشسته است	یک سگ قهوه‌ای درحال دویدن در برف است	1.3	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
9805	دختر کوچک در حال تاب خوردن است و زن پشت سرش ایستاده است	یک سگ قرمز در حال پریدن و گرفتن توپ تنیس با دهانش است	1.2	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
9806	زن در حال سرخ کردن یک تکه گوشت خوک با پودر سوخاری است.	خانم تخم مرغ های خام را در یک کاسه نمی شکند.	2.4	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
9807	این سوارکاران در آن مزرعه‌ای که کاملا سرسبز است سوار بر اسب‌ها هستند	این پرنده سیاه روی یک درخت بدون برگ نشسته است	1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
9808	یک مرد یک زن و دو دختر درحال قدم زدن به‌طرف آن ساحل هستند	زنی درحال اضافه کردن ادویه‌ها به مقداری گوشت است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TEST	0
9809	این اسنوبردسوار درحال پریدن از یک تپه پوشیده از برف است	آن شخص روی بلور یخی ایستاده نیست	1.5	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
9810	یک کودک خردسال با چلپ چلوپ کردن درحال آب دادن به یک نهال است	مردی درحال فلوت زدن است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TEST	0
9811	مرد در حال طبل زدن است.	پرنده سیاه روی یک درخت بی‌برگ نشسته است.	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TRAIN	0
9812	یک مرد غیرمهم در یک فروشگاه لوازم جانبی نظامی نشسته است	آن شخص درحال خورد کردن پیازها است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TEST	0
9813	دختری در حال پوشیدن یک تی‌شرت است و دهان خود را باز نگه داشته است	یک سگ قهوه‌ای و سفید یک توپ بیس‌بال را در دهان خود نگه داشته است	1.6	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
9814	مردی دخترش را در ماشین مسابقه می نشاند و دختر دیگر در حال تماشا کردن است	یک سگ سفید روی برگ‌های افتاده ایستاده است. 	1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
9815	مردی در حال چمن زدن است	یک سگ سیاه و سفید در حال بازی با یک والیبال پاره پاره در یک زمین خاکی است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TRAIN	0
9816	یک ماشین سفید توسط مرد رانده می‌شود.	شخصی که فوتبال بازی می‌کند از یک نفر صاحب مقام در فوتبال می‌گذرد.	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TRAIN	0
9817	یک زن در حال سرخ کردن ماهی است.	دو زن بیکینی پوشیده‌اند و در حال قدم زدن روی ماسه‌ها هستند.	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TRAIN	0
9818	پسری در یک اتاق کنار نور یک لامپ ایستاده است	گروه کوچکی از افراد ایستاده‌اند و دو نفر روی نیمکت نشسته‌اند	2.2	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TEST	0
9819	یک زوج به‌سمت اقیانوس درحال دویدن هستند	یک مرد اسنوبردسوار به هوا می‌پرد	1.3	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TEST	0
9820	یک موج سوار در حال گذر از موج است	هیچ مردی وجود ندارد که بند کفش ببندد.	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TRAIN	0
9821	یک سگ بزرگ و یک سگ کوچک با هم بازی می‌کنند	دو کارگر ساختمانی در بالای ساختمان نشسته‌اند	1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
9822	دو فرد یک دوچرخه را می‌رانند	یک جامپر آموزش دیده در حال پرتاب کردن اسنوبرد فردی به هوا می‌باشد	2	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TRIAL	0
9823	بازیگران پانتومیم درحال اجرا روی یک صحنه هستند	هیچ سگ کوچکی درحال دویدن روی ماسه نیست	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TEST	0
9824	یک شخصی که درحال تمرین اسنوبردسواری است به هوا می‌پرد	شخصی درحال سرخ کردن گوشت در یک ماهیتابه است	1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	SEMEVAL	TEST	0
9825	دختر علامتی به همراه دارد و گروهی از مردم او را دنبال می‌کنند	یک زن در حال تمیز کردن صورت یک مرد است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TRAIN	0
9826	مردی روی چمن نشسته و درحال نوشیدن از یک بتری آب است	آن زنان بیرون درحال رقصیدن هستند	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TEST	0
9827	یک زن در حال شکستن تخم‌ مرغ‌ها است	یک مرد بدون پیراهن با دختری که در پارک در حال پیاده‌روی است در حال ژست گرفتن است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TRAIN	0
9828	زنی که پابرهنه است روی یک پتو زیر یک چتر بنفش کم‌رنگ نشسته است	یک سگ کوچک روی آن تخت دراز کشیده است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TEST	0
9829	یک مرد با خالکوبی روی کاناپه خوابیده و به دنبال یک مداد می‌گردد	یک گاو یونجه می‌خورد	1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	SEMEVAL	TRAIN	0
9830	هیچ پسر جوانی درحال نواختن یک ساز بادی نیست	آن مرد درحال گیتار زدن است	1.6	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
9831	هیچ شخصی درحال پیانو زدن نیست	یک میمون در آن باغ‌وحش درحال اذیت کردن یک سگ است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
9832	یک کودک تازه به‌راه افتاده با یک اسباب‌بازی اسکوتر پلاستیکی بازی می‌کند	زنی با پوشش آبی یک توپ زرد درون دستکش بیس‌بال دارد	1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
9833	دختری درحال گیتار زدن است	زنی کنار یک آتش درحال رقصیدن است	1.3	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
9834	مردی درحال شلیک کردن با یک تفنگ ساچمه‌ای است	یک‌کسی درحال گیتار زدن است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
9835	دو کودک درحال انجام هنرهای رزمی روی یک تشک آبی هستند	یک سگ قهوه‌ای مایل به زرد درحال دویدن درمیان آن علف‌های هرز است	1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
9836	سه مرد روی تپه نشسته اند و به کوهستان و آسمان می‌نگرند.	مقداری گوشت توسط یک زن به هم دوخته می‌شود	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TRAIN	0
9837	شخصی درحال خورد کردن یک پیاز قرمز است	یک توپ سبز بزرگ به یک سیب‌زمینی برخورد می‌کند	1.1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
9838	چندین ابزار موسیقی توسط گروهی نواخته می‌شوند	یک زن جوان بدون سر در تقاشی پنهان شده است	1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	SEMEVAL	TRIAL	0
9839	دو مرد در حال دعوا کردن هستند	دو پسر در حال بازی ویدئویی هستند	1.3	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
9840	دو نفر راحت روی نیمکت نشسته‌اند	یک مرد فوتبال بازی می‌کند	1.2	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	SEMEVAL	TRAIN	0
9841	پسری کنار چند سطل لباس کهنه چیزی را نگه می‌دارد	پسری در حال عبور از روی پلی است	1.7	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TRAIN	0
9842	یک شخص مسن روی یک نیمکت نشسته است	یک سگ بزرگ با یک توپ تنیس در دهانش درحال دویدن روی چمن‌ است	1.1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
9843	خانواده ای در حال خرید چیزهایی از دستگاه فروش هستند	یک مرد با کت‌وشلوار در حالیکه پشت میکروفن ایستاده است می‌خواند	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TRIAL	0
9844	مرد روی زمینی که اغلب بی‌حاصل است با موتورسیکلت تک‌چرخ می‌زند	هیچ بچه ای تفنگ آب‌پاش در دست ندارد	1.4	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
9845	دو مرد درحال نزاع هستند	یک زن درحال سوخاری کردن یک میگو است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
9846	یک مرد در حال گیتار زدن نیست	یک خواننده ی معروف در حال رقصیدن روی سقف است 	1.8	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
9847	یک زن در حال موج‌سواری است	یک پسر کوچک مضطرب روی دیوار کوهنوردی قرار دارد	1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
9848	یک مرد درحال گیتار زدن است	این کنده درخت روی آن خرس پاندا افتاده است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
9849	مردی درحال اسکیت‌بورد روی یک نیم لوله است	آن بچه‌ها بیرون از منزل کنار مردی با یک لبخند درحال بازی هستند	1.6	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	SEMEVAL	TEST	0
9850	فوتبال بوسیله مردی برهنه برگزار شد	آن مرد درحال تکان دادن سس مخصوص مرغ است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TEST	0
9851	یک دوچرخه سوار با یونیفرم سیاه و قرمز روی دوچرخه خاکی ایستاده است	پنج بزرگسال روی پله های سنگی نشسته اند	1.1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
9852	یک پسربچه ترسان روی یک دیوار صخره‌نوردی است	آن مرد کنار یک قفس پرنده نشسته است	1.1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
9853	پیانو توسط یک مرد نواخته می‌شود	یک کودک بور از یک سرسره پایین می رود و دستانش را بالا می‌برد	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TRAIN	0
9854	هیچ زنی درحال خورد کردن یک هویج نیست	پسری درحال دویدن ازمیان شن و ماسه است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TEST	0
9855	مردی بااطمینان یک هویج را با یک چاقو خورد می‌کند	کودکی بیرون از منزل درحال بازی با یک فواره آب است و بقیه خانواده‌اش درحال تماشا هستند	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	FLICKR	TEST	0
9856	گربه ای با یک هندوانه بازی می‌کند	یک زن در حال تماشای نمای یک شهر است.	1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	SEMEVAL	TRAIN	0
9857	هیچ مردی درحال نواختن دو کیبورد نیست	مردی با یک شمشیر در حال پاره کردن یک پوتین است	1.1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
